entity_id,state,last_changed
sensor.elmatare_active_power_l3,-2.663,2026-07-09T13:10:51.880Z
sensor.elmatare_active_power_l3,-2.723,2026-07-09T13:11:01.850Z
sensor.elmatare_active_power_l3,-3.436,2026-07-09T13:11:11.845Z
sensor.elmatare_active_power_l3,-3.339,2026-07-09T13:11:21.883Z
sensor.elmatare_active_power_l3,-3.346,2026-07-09T13:11:31.905Z
sensor.elmatare_active_power_l3,-3.368,2026-07-09T13:11:41.911Z
sensor.elmatare_active_power_l3,-3.325,2026-07-09T13:11:51.860Z
sensor.elmatare_active_power_l3,-3.297,2026-07-09T13:12:01.858Z
sensor.elmatare_active_power_l3,-3.325,2026-07-09T13:12:11.846Z
sensor.elmatare_active_power_l3,-3.278,2026-07-09T13:12:21.867Z
sensor.elmatare_active_power_l3,-3.346,2026-07-09T13:12:31.870Z
sensor.elmatare_active_power_l3,-3.276,2026-07-09T13:12:41.873Z
sensor.elmatare_active_power_l3,-3.390,2026-07-09T13:12:51.860Z
sensor.elmatare_active_power_l3,-3.304,2026-07-09T13:13:01.871Z
sensor.elmatare_active_power_l3,-3.357,2026-07-09T13:13:11.845Z
sensor.elmatare_active_power_l3,-3.390,2026-07-09T13:13:21.873Z
sensor.elmatare_active_power_l3,-3.385,2026-07-09T13:13:31.880Z
sensor.elmatare_active_power_l3,-3.397,2026-07-09T13:13:41.870Z
sensor.elmatare_active_power_l3,-3.409,2026-07-09T13:13:51.877Z
sensor.elmatare_active_power_l3,-2.710,2026-07-09T13:14:01.884Z
sensor.elmatare_active_power_l3,-3.322,2026-07-09T13:14:11.857Z
sensor.elmatare_active_power_l3,-3.304,2026-07-09T13:14:21.886Z
sensor.elmatare_active_power_l3,-3.240,2026-07-09T13:14:31.849Z
sensor.elmatare_active_power_l3,-3.313,2026-07-09T13:14:41.841Z
sensor.elmatare_active_power_l3,-3.356,2026-07-09T13:14:51.866Z
sensor.elmatare_active_power_l3,-3.409,2026-07-09T13:15:02.412Z
sensor.elmatare_active_power_l3,-3.351,2026-07-09T13:15:11.839Z
sensor.elmatare_active_power_l3,-3.367,2026-07-09T13:15:21.869Z
sensor.elmatare_active_power_l3,-3.311,2026-07-09T13:15:31.866Z
sensor.elmatare_active_power_l3,-3.341,2026-07-09T13:15:41.861Z
sensor.elmatare_active_power_l3,-3.307,2026-07-09T13:15:51.874Z
sensor.elmatare_active_power_l3,-3.414,2026-07-09T13:16:01.869Z
sensor.elmatare_active_power_l3,-3.356,2026-07-09T13:16:11.858Z
sensor.elmatare_active_power_l3,-3.281,2026-07-09T13:16:21.878Z
sensor.elmatare_active_power_l3,-3.355,2026-07-09T13:16:31.857Z
sensor.elmatare_active_power_l3,-3.414,2026-07-09T13:16:41.891Z
sensor.elmatare_active_power_l3,-3.434,2026-07-09T13:16:51.880Z
sensor.elmatare_active_power_l3,-3.424,2026-07-09T13:17:01.858Z
sensor.elmatare_active_power_l3,-2.819,2026-07-09T13:17:11.842Z
sensor.elmatare_active_power_l3,-3.428,2026-07-09T13:17:21.863Z
sensor.elmatare_active_power_l3,-3.420,2026-07-09T13:17:31.839Z
sensor.elmatare_active_power_l3,-3.398,2026-07-09T13:17:41.847Z
sensor.elmatare_active_power_l3,-3.363,2026-07-09T13:17:51.865Z
sensor.elmatare_active_power_l3,-3.469,2026-07-09T13:18:01.845Z
sensor.elmatare_active_power_l3,-3.460,2026-07-09T13:18:11.876Z
sensor.elmatare_active_power_l3,-3.476,2026-07-09T13:18:21.861Z
sensor.elmatare_active_power_l3,-3.524,2026-07-09T13:18:31.845Z
sensor.elmatare_active_power_l3,-3.501,2026-07-09T13:18:41.855Z
sensor.elmatare_active_power_l3,-3.494,2026-07-09T13:18:51.866Z
sensor.elmatare_active_power_l3,-3.463,2026-07-09T13:19:01.864Z
sensor.elmatare_active_power_l3,-3.490,2026-07-09T13:19:11.851Z
sensor.elmatare_active_power_l3,-3.506,2026-07-09T13:19:21.863Z
sensor.elmatare_active_power_l3,-3.478,2026-07-09T13:19:31.850Z
sensor.elmatare_active_power_l3,-3.484,2026-07-09T13:19:41.863Z
sensor.elmatare_active_power_l3,-3.521,2026-07-09T13:19:51.862Z
sensor.elmatare_active_power_l3,-3.529,2026-07-09T13:20:01.925Z
sensor.elmatare_active_power_l3,-3.509,2026-07-09T13:20:11.847Z
sensor.elmatare_active_power_l3,-2.842,2026-07-09T13:20:21.884Z
sensor.elmatare_active_power_l3,-2.788,2026-07-09T13:20:31.878Z
sensor.elmatare_active_power_l3,-3.472,2026-07-09T13:20:41.850Z
sensor.elmatare_active_power_l3,-3.487,2026-07-09T13:20:51.865Z
sensor.elmatare_active_power_l3,-3.452,2026-07-09T13:21:01.843Z
sensor.elmatare_active_power_l3,-3.450,2026-07-09T13:21:11.854Z
sensor.elmatare_active_power_l3,-3.463,2026-07-09T13:21:21.912Z
sensor.elmatare_active_power_l3,-3.431,2026-07-09T13:21:31.859Z
sensor.elmatare_active_power_l3,-3.453,2026-07-09T13:21:41.863Z
sensor.elmatare_active_power_l3,-3.455,2026-07-09T13:21:51.872Z
sensor.elmatare_active_power_l3,-3.438,2026-07-09T13:22:01.865Z
sensor.elmatare_active_power_l3,-3.483,2026-07-09T13:22:11.863Z
sensor.elmatare_active_power_l3,-3.509,2026-07-09T13:22:21.868Z
sensor.elmatare_active_power_l3,-3.538,2026-07-09T13:22:31.863Z
sensor.elmatare_active_power_l3,-3.525,2026-07-09T13:22:41.863Z
sensor.elmatare_active_power_l3,-3.524,2026-07-09T13:22:51.872Z
sensor.elmatare_active_power_l3,-3.529,2026-07-09T13:23:01.864Z
sensor.elmatare_active_power_l3,-3.565,2026-07-09T13:23:11.837Z
sensor.elmatare_active_power_l3,-2.855,2026-07-09T13:23:21.852Z
sensor.elmatare_active_power_l3,-2.891,2026-07-09T13:23:31.848Z
sensor.elmatare_active_power_l3,-3.533,2026-07-09T13:23:41.849Z
sensor.elmatare_active_power_l3,-3.562,2026-07-09T13:23:51.855Z
sensor.elmatare_active_power_l3,-3.530,2026-07-09T13:24:01.851Z
sensor.elmatare_active_power_l3,-3.479,2026-07-09T13:24:11.854Z
sensor.elmatare_active_power_l3,-3.458,2026-07-09T13:24:21.874Z
sensor.elmatare_active_power_l3,-3.495,2026-07-09T13:24:31.864Z
sensor.elmatare_active_power_l3,-3.522,2026-07-09T13:24:41.891Z
sensor.elmatare_active_power_l3,-3.530,2026-07-09T13:24:51.878Z
sensor.elmatare_active_power_l3,-3.512,2026-07-09T13:25:01.865Z
sensor.elmatare_active_power_l3,-3.468,2026-07-09T13:25:11.944Z
sensor.elmatare_active_power_l3,-3.502,2026-07-09T13:25:21.856Z
sensor.elmatare_active_power_l3,-3.535,2026-07-09T13:25:31.869Z
sensor.elmatare_active_power_l3,-3.554,2026-07-09T13:25:41.880Z
sensor.elmatare_active_power_l3,-3.578,2026-07-09T13:25:51.848Z
sensor.elmatare_active_power_l3,-3.550,2026-07-09T13:26:01.858Z
sensor.elmatare_active_power_l3,-3.542,2026-07-09T13:26:11.863Z
sensor.elmatare_active_power_l3,-3.541,2026-07-09T13:26:21.852Z
sensor.elmatare_active_power_l3,-3.505,2026-07-09T13:26:31.873Z
sensor.elmatare_active_power_l3,-3.470,2026-07-09T13:26:41.871Z
sensor.elmatare_active_power_l3,-2.871,2026-07-09T13:26:51.854Z
sensor.elmatare_active_power_l3,-3.517,2026-07-09T13:27:01.873Z
sensor.elmatare_active_power_l3,-3.497,2026-07-09T13:27:11.855Z
sensor.elmatare_active_power_l3,-3.533,2026-07-09T13:27:21.843Z
sensor.elmatare_active_power_l3,-3.509,2026-07-09T13:27:31.879Z
sensor.elmatare_active_power_l3,-3.498,2026-07-09T13:27:41.869Z
sensor.elmatare_active_power_l3,-3.511,2026-07-09T13:27:51.848Z
sensor.elmatare_active_power_l3,-3.490,2026-07-09T13:28:01.839Z
sensor.elmatare_active_power_l3,-3.499,2026-07-09T13:28:11.879Z
sensor.elmatare_active_power_l3,-3.483,2026-07-09T13:28:21.844Z
sensor.elmatare_active_power_l3,-3.477,2026-07-09T13:28:31.885Z
sensor.elmatare_active_power_l3,-3.455,2026-07-09T13:28:41.869Z
sensor.elmatare_active_power_l3,-3.483,2026-07-09T13:28:51.859Z
sensor.elmatare_active_power_l3,-3.533,2026-07-09T13:29:01.871Z
sensor.elmatare_active_power_l3,-3.433,2026-07-09T13:29:11.854Z
sensor.elmatare_active_power_l3,-3.437,2026-07-09T13:29:21.865Z
sensor.elmatare_active_power_l3,-3.422,2026-07-09T13:29:31.843Z
sensor.elmatare_active_power_l3,-3.447,2026-07-09T13:29:41.897Z
sensor.elmatare_active_power_l3,-3.489,2026-07-09T13:29:51.869Z
sensor.elmatare_active_power_l3,-3.491,2026-07-09T13:30:02.313Z
sensor.elmatare_active_power_l3,-2.837,2026-07-09T13:30:11.875Z
sensor.elmatare_active_power_l3,-3.488,2026-07-09T13:30:21.862Z
sensor.elmatare_active_power_l3,-3.496,2026-07-09T13:30:31.841Z
sensor.elmatare_active_power_l3,-3.530,2026-07-09T13:30:41.851Z
sensor.elmatare_active_power_l3,-3.533,2026-07-09T13:30:51.847Z
sensor.elmatare_active_power_l3,-3.529,2026-07-09T13:31:01.856Z
sensor.elmatare_active_power_l3,-3.523,2026-07-09T13:31:11.872Z
sensor.elmatare_active_power_l3,-3.540,2026-07-09T13:31:21.885Z
sensor.elmatare_active_power_l3,-3.490,2026-07-09T13:31:31.879Z
sensor.elmatare_active_power_l3,-3.501,2026-07-09T13:31:41.860Z
sensor.elmatare_active_power_l3,-3.548,2026-07-09T13:31:51.870Z
sensor.elmatare_active_power_l3,-3.540,2026-07-09T13:32:01.854Z
sensor.elmatare_active_power_l3,-3.573,2026-07-09T13:32:11.875Z
sensor.elmatare_active_power_l3,-3.563,2026-07-09T13:32:21.843Z
sensor.elmatare_active_power_l3,-3.573,2026-07-09T13:32:31.852Z
sensor.elmatare_active_power_l3,-3.554,2026-07-09T13:32:41.855Z
sensor.elmatare_active_power_l3,-3.547,2026-07-09T13:32:51.876Z
sensor.elmatare_active_power_l3,-3.575,2026-07-09T13:33:01.877Z
sensor.elmatare_active_power_l3,-3.535,2026-07-09T13:33:11.880Z
sensor.elmatare_active_power_l3,-3.549,2026-07-09T13:33:21.842Z
sensor.elmatare_active_power_l3,-3.503,2026-07-09T13:33:31.844Z
sensor.elmatare_active_power_l3,-3.421,2026-07-09T13:33:41.865Z
sensor.elmatare_active_power_l3,-3.455,2026-07-09T13:33:51.868Z
sensor.elmatare_active_power_l3,-3.503,2026-07-09T13:34:01.857Z
sensor.elmatare_active_power_l3,-3.550,2026-07-09T13:34:11.858Z
sensor.elmatare_active_power_l3,-3.548,2026-07-09T13:34:21.864Z
sensor.elmatare_active_power_l3,-3.538,2026-07-09T13:34:31.880Z
sensor.elmatare_active_power_l3,-2.831,2026-07-09T13:34:41.863Z
sensor.elmatare_active_power_l3,-2.852,2026-07-09T13:34:51.863Z
sensor.elmatare_active_power_l3,-3.573,2026-07-09T13:35:01.852Z
sensor.elmatare_active_power_l3,-3.547,2026-07-09T13:35:11.863Z
sensor.elmatare_active_power_l3,-3.574,2026-07-09T13:35:21.846Z
sensor.elmatare_active_power_l3,-3.584,2026-07-09T13:35:31.844Z
sensor.elmatare_active_power_l3,-3.614,2026-07-09T13:35:41.866Z
sensor.elmatare_active_power_l3,-3.613,2026-07-09T13:35:51.832Z
sensor.elmatare_active_power_l3,-3.598,2026-07-09T13:36:01.908Z
sensor.elmatare_active_power_l3,-3.587,2026-07-09T13:36:11.877Z
sensor.elmatare_active_power_l3,-3.592,2026-07-09T13:36:21.852Z
sensor.elmatare_active_power_l3,-3.587,2026-07-09T13:36:31.847Z
sensor.elmatare_active_power_l3,-3.576,2026-07-09T13:36:41.860Z
sensor.elmatare_active_power_l3,-3.559,2026-07-09T13:36:51.856Z
sensor.elmatare_active_power_l3,-3.292,2026-07-09T13:37:01.847Z
sensor.elmatare_active_power_l3,-3.359,2026-07-09T13:37:11.856Z
sensor.elmatare_active_power_l3,-3.502,2026-07-09T13:37:21.842Z
sensor.elmatare_active_power_l3,-3.577,2026-07-09T13:37:31.847Z
sensor.elmatare_active_power_l3,-3.534,2026-07-09T13:37:41.864Z
sensor.elmatare_active_power_l3,-3.382,2026-07-09T13:37:51.845Z
sensor.elmatare_active_power_l3,-3.399,2026-07-09T13:38:11.871Z
sensor.elmatare_active_power_l3,-3.269,2026-07-09T13:38:21.857Z
sensor.elmatare_active_power_l3,-3.383,2026-07-09T13:38:31.852Z
sensor.elmatare_active_power_l3,-3.359,2026-07-09T13:38:41.859Z
sensor.elmatare_active_power_l3,-3.364,2026-07-09T13:38:51.858Z
sensor.elmatare_active_power_l3,-3.348,2026-07-09T13:39:01.852Z
sensor.elmatare_active_power_l3,-3.247,2026-07-09T13:39:11.868Z
sensor.elmatare_active_power_l3,-2.575,2026-07-09T13:39:21.870Z
sensor.elmatare_active_power_l3,-3.220,2026-07-09T13:39:31.906Z
sensor.elmatare_active_power_l3,-3.250,2026-07-09T13:39:41.874Z
sensor.elmatare_active_power_l3,-3.312,2026-07-09T13:39:51.869Z
sensor.elmatare_active_power_l3,-3.227,2026-07-09T13:40:01.914Z
sensor.elmatare_active_power_l3,-3.226,2026-07-09T13:40:11.855Z
sensor.elmatare_active_power_l3,-3.284,2026-07-09T13:40:21.851Z
sensor.elmatare_active_power_l3,-3.256,2026-07-09T13:40:31.852Z
sensor.elmatare_active_power_l3,-3.279,2026-07-09T13:40:41.858Z
sensor.elmatare_active_power_l3,-3.300,2026-07-09T13:40:51.875Z
sensor.elmatare_active_power_l3,-3.312,2026-07-09T13:41:01.839Z
sensor.elmatare_active_power_l3,-3.324,2026-07-09T13:41:11.857Z
sensor.elmatare_active_power_l3,-3.330,2026-07-09T13:41:21.855Z
sensor.elmatare_active_power_l3,-3.430,2026-07-09T13:41:31.840Z
sensor.elmatare_active_power_l3,-3.513,2026-07-09T13:41:41.857Z
sensor.elmatare_active_power_l3,-3.498,2026-07-09T13:41:51.844Z
sensor.elmatare_active_power_l3,-3.504,2026-07-09T13:42:01.838Z
sensor.elmatare_active_power_l3,-3.484,2026-07-09T13:42:11.868Z
sensor.elmatare_active_power_l3,-3.440,2026-07-09T13:42:21.848Z
sensor.elmatare_active_power_l3,-3.436,2026-07-09T13:42:31.844Z
sensor.elmatare_active_power_l3,-3.389,2026-07-09T13:42:41.850Z
sensor.elmatare_active_power_l3,-3.346,2026-07-09T13:42:51.855Z
sensor.elmatare_active_power_l3,-3.310,2026-07-09T13:43:01.944Z
sensor.elmatare_active_power_l3,-3.317,2026-07-09T13:43:11.871Z
sensor.elmatare_active_power_l3,-3.302,2026-07-09T13:43:21.884Z
sensor.elmatare_active_power_l3,-3.270,2026-07-09T13:43:31.838Z
sensor.elmatare_active_power_l3,-3.359,2026-07-09T13:43:41.863Z
sensor.elmatare_active_power_l3,-2.711,2026-07-09T13:43:51.858Z
sensor.elmatare_active_power_l3,-3.362,2026-07-09T13:44:01.845Z
sensor.elmatare_active_power_l3,-3.320,2026-07-09T13:44:11.872Z
sensor.elmatare_active_power_l3,-3.286,2026-07-09T13:44:21.849Z
sensor.elmatare_active_power_l3,-3.237,2026-07-09T13:44:31.901Z
sensor.elmatare_active_power_l3,-3.232,2026-07-09T13:44:41.860Z
sensor.elmatare_active_power_l3,-3.235,2026-07-09T13:44:51.871Z
sensor.elmatare_active_power_l3,-3.187,2026-07-09T13:45:02.250Z
sensor.elmatare_active_power_l3,-3.235,2026-07-09T13:45:11.867Z
sensor.elmatare_active_power_l3,-3.231,2026-07-09T13:45:21.843Z
sensor.elmatare_active_power_l3,-3.336,2026-07-09T13:45:31.839Z
sensor.elmatare_active_power_l3,-3.423,2026-07-09T13:45:41.865Z
sensor.elmatare_active_power_l3,-3.392,2026-07-09T13:45:51.865Z
sensor.elmatare_active_power_l3,-3.383,2026-07-09T13:46:01.859Z
sensor.elmatare_active_power_l3,-3.356,2026-07-09T13:46:11.871Z
sensor.elmatare_active_power_l3,-3.364,2026-07-09T13:46:21.839Z
sensor.elmatare_active_power_l3,-3.314,2026-07-09T13:46:31.848Z
sensor.elmatare_active_power_l3,-3.337,2026-07-09T13:46:41.863Z
sensor.elmatare_active_power_l3,-3.431,2026-07-09T13:46:51.837Z
sensor.elmatare_active_power_l3,-3.421,2026-07-09T13:47:01.865Z
sensor.elmatare_active_power_l3,-3.361,2026-07-09T13:47:11.857Z
sensor.elmatare_active_power_l3,-3.460,2026-07-09T13:47:21.857Z
sensor.elmatare_active_power_l3,-3.444,2026-07-09T13:47:41.854Z
sensor.elmatare_active_power_l3,-3.418,2026-07-09T13:47:51.851Z
sensor.elmatare_active_power_l3,-3.422,2026-07-09T13:48:01.856Z
sensor.elmatare_active_power_l3,-3.355,2026-07-09T13:48:11.864Z
sensor.elmatare_active_power_l3,-3.412,2026-07-09T13:48:21.875Z
sensor.elmatare_active_power_l3,-3.455,2026-07-09T13:48:31.845Z
sensor.elmatare_active_power_l3,-3.488,2026-07-09T13:48:41.872Z
sensor.elmatare_active_power_l3,-3.408,2026-07-09T13:48:51.846Z
sensor.elmatare_active_power_l3,-3.348,2026-07-09T13:49:01.843Z
sensor.elmatare_active_power_l3,-3.319,2026-07-09T13:49:11.864Z
sensor.elmatare_active_power_l3,-3.360,2026-07-09T13:49:21.841Z
sensor.elmatare_active_power_l3,-3.383,2026-07-09T13:49:31.861Z
sensor.elmatare_active_power_l3,-3.404,2026-07-09T13:49:41.863Z
sensor.elmatare_active_power_l3,-3.359,2026-07-09T13:49:51.850Z
sensor.elmatare_active_power_l3,-3.326,2026-07-09T13:50:01.923Z
sensor.elmatare_active_power_l3,-3.364,2026-07-09T13:50:11.849Z
sensor.elmatare_active_power_l3,-3.406,2026-07-09T13:50:21.885Z
sensor.elmatare_active_power_l3,-3.437,2026-07-09T13:50:31.857Z
sensor.elmatare_active_power_l3,-3.360,2026-07-09T13:50:41.860Z
sensor.elmatare_active_power_l3,-3.362,2026-07-09T13:50:51.862Z
sensor.elmatare_active_power_l3,-3.404,2026-07-09T13:51:01.894Z
sensor.elmatare_active_power_l3,-3.405,2026-07-09T13:51:11.865Z
sensor.elmatare_active_power_l3,-3.457,2026-07-09T13:51:21.867Z
sensor.elmatare_active_power_l3,-3.437,2026-07-09T13:51:31.890Z
sensor.elmatare_active_power_l3,-3.471,2026-07-09T13:51:41.863Z
sensor.elmatare_active_power_l3,-3.472,2026-07-09T13:51:51.855Z
sensor.elmatare_active_power_l3,-3.426,2026-07-09T13:52:01.836Z
sensor.elmatare_active_power_l3,-3.487,2026-07-09T13:52:11.857Z
sensor.elmatare_active_power_l3,-3.493,2026-07-09T13:52:21.851Z
sensor.elmatare_active_power_l3,-3.549,2026-07-09T13:52:31.861Z
sensor.elmatare_active_power_l3,-3.607,2026-07-09T13:52:41.865Z
sensor.elmatare_active_power_l3,-3.626,2026-07-09T13:52:51.855Z
sensor.elmatare_active_power_l3,-3.564,2026-07-09T13:53:01.853Z
sensor.elmatare_active_power_l3,-3.586,2026-07-09T13:53:11.860Z
sensor.elmatare_active_power_l3,-3.610,2026-07-09T13:53:21.852Z
sensor.elmatare_active_power_l3,-3.634,2026-07-09T13:53:31.857Z
sensor.elmatare_active_power_l3,-3.651,2026-07-09T13:53:41.882Z
sensor.elmatare_active_power_l3,-2.411,2026-07-09T13:53:51.860Z
sensor.elmatare_active_power_l3,-3.643,2026-07-09T13:54:01.924Z
sensor.elmatare_active_power_l3,-3.634,2026-07-09T13:54:11.863Z
sensor.elmatare_active_power_l3,-3.636,2026-07-09T13:54:21.859Z
sensor.elmatare_active_power_l3,-3.625,2026-07-09T13:54:31.863Z
sensor.elmatare_active_power_l3,-3.606,2026-07-09T13:54:41.872Z
sensor.elmatare_active_power_l3,-3.621,2026-07-09T13:54:51.854Z
sensor.elmatare_active_power_l3,-3.616,2026-07-09T13:55:01.850Z
sensor.elmatare_active_power_l3,-3.615,2026-07-09T13:55:11.861Z
sensor.elmatare_active_power_l3,-3.618,2026-07-09T13:55:21.836Z
sensor.elmatare_active_power_l3,-3.622,2026-07-09T13:55:31.832Z
sensor.elmatare_active_power_l3,-3.619,2026-07-09T13:55:41.848Z
sensor.elmatare_active_power_l3,-3.623,2026-07-09T13:55:51.845Z
sensor.elmatare_active_power_l3,-3.621,2026-07-09T13:56:01.847Z
sensor.elmatare_active_power_l3,-3.622,2026-07-09T13:56:11.874Z
sensor.elmatare_active_power_l3,-3.619,2026-07-09T13:56:21.842Z
sensor.elmatare_active_power_l3,-3.616,2026-07-09T13:56:31.842Z
sensor.elmatare_active_power_l3,-3.617,2026-07-09T13:56:41.845Z
sensor.elmatare_active_power_l3,-3.620,2026-07-09T13:56:51.851Z
sensor.elmatare_active_power_l3,-3.618,2026-07-09T13:57:01.840Z
sensor.elmatare_active_power_l3,-3.616,2026-07-09T13:57:11.854Z
sensor.elmatare_active_power_l3,-3.613,2026-07-09T13:57:21.849Z
sensor.elmatare_active_power_l3,-3.615,2026-07-09T13:57:31.839Z
sensor.elmatare_active_power_l3,-3.612,2026-07-09T13:57:41.856Z
sensor.elmatare_active_power_l3,-3.614,2026-07-09T13:57:51.854Z
sensor.elmatare_active_power_l3,-3.607,2026-07-09T13:58:01.846Z
sensor.elmatare_active_power_l3,-3.612,2026-07-09T13:58:11.853Z
sensor.elmatare_active_power_l3,-3.609,2026-07-09T13:58:21.848Z
sensor.elmatare_active_power_l3,-3.608,2026-07-09T13:58:31.853Z
sensor.elmatare_active_power_l3,-3.600,2026-07-09T13:58:41.862Z
sensor.elmatare_active_power_l3,-3.604,2026-07-09T13:58:51.848Z
sensor.elmatare_active_power_l3,-3.600,2026-07-09T13:59:01.858Z
sensor.elmatare_active_power_l3,-3.596,2026-07-09T13:59:11.885Z
sensor.elmatare_active_power_l3,-3.600,2026-07-09T13:59:21.855Z
sensor.elmatare_active_power_l3,-3.598,2026-07-09T13:59:31.840Z
sensor.elmatare_active_power_l3,-2.358,2026-07-09T13:59:41.861Z
sensor.elmatare_active_power_l3,-3.596,2026-07-09T13:59:51.855Z
sensor.elmatare_active_power_l3,-3.582,2026-07-09T14:00:02.341Z
sensor.elmatare_active_power_l3,-3.580,2026-07-09T14:00:11.854Z
sensor.elmatare_active_power_l3,-3.578,2026-07-09T14:00:31.840Z
sensor.elmatare_active_power_l3,-3.576,2026-07-09T14:00:41.862Z
sensor.elmatare_active_power_l3,-3.575,2026-07-09T14:00:51.868Z
sensor.elmatare_active_power_l3,-3.574,2026-07-09T14:01:01.865Z
sensor.elmatare_active_power_l3,-3.584,2026-07-09T14:01:11.904Z
sensor.elmatare_active_power_l3,-3.583,2026-07-09T14:01:21.853Z
sensor.elmatare_active_power_l3,-3.580,2026-07-09T14:01:31.858Z
sensor.elmatare_active_power_l3,-3.578,2026-07-09T14:01:41.870Z
sensor.elmatare_active_power_l3,-3.576,2026-07-09T14:01:51.848Z
sensor.elmatare_active_power_l3,-3.574,2026-07-09T14:02:01.906Z
sensor.elmatare_active_power_l3,-3.578,2026-07-09T14:02:11.884Z
sensor.elmatare_active_power_l3,-3.576,2026-07-09T14:02:21.870Z
sensor.elmatare_active_power_l3,-3.575,2026-07-09T14:02:31.869Z
sensor.elmatare_active_power_l3,-3.578,2026-07-09T14:02:41.896Z
sensor.elmatare_active_power_l3,-3.583,2026-07-09T14:02:51.859Z
sensor.elmatare_active_power_l3,-3.575,2026-07-09T14:03:01.878Z
sensor.elmatare_active_power_l3,-3.579,2026-07-09T14:03:11.907Z
sensor.elmatare_active_power_l3,-3.582,2026-07-09T14:03:21.856Z
sensor.elmatare_active_power_l3,-3.580,2026-07-09T14:03:31.843Z
sensor.elmatare_active_power_l3,-3.567,2026-07-09T14:03:41.919Z
sensor.elmatare_active_power_l3,-3.576,2026-07-09T14:03:51.923Z
sensor.elmatare_active_power_l3,-3.579,2026-07-09T14:04:01.947Z
sensor.elmatare_active_power_l3,-3.577,2026-07-09T14:04:11.860Z
sensor.elmatare_active_power_l3,-3.580,2026-07-09T14:04:31.836Z
sensor.elmatare_active_power_l3,-3.584,2026-07-09T14:04:41.862Z
sensor.elmatare_active_power_l3,-3.581,2026-07-09T14:04:51.882Z
sensor.elmatare_active_power_l3,-3.580,2026-07-09T14:05:01.843Z
sensor.elmatare_active_power_l3,-3.571,2026-07-09T14:05:11.870Z
sensor.elmatare_active_power_l3,-3.580,2026-07-09T14:05:21.844Z
sensor.elmatare_active_power_l3,-3.579,2026-07-09T14:05:31.854Z
sensor.elmatare_active_power_l3,-3.572,2026-07-09T14:05:41.864Z
sensor.elmatare_active_power_l3,-3.574,2026-07-09T14:05:51.852Z
sensor.elmatare_active_power_l3,-3.578,2026-07-09T14:06:11.869Z
sensor.elmatare_active_power_l3,-3.577,2026-07-09T14:06:21.850Z
sensor.elmatare_active_power_l3,-3.573,2026-07-09T14:06:31.869Z
sensor.elmatare_active_power_l3,-3.578,2026-07-09T14:06:41.879Z
sensor.elmatare_active_power_l3,-2.500,2026-07-09T14:06:51.841Z
sensor.elmatare_active_power_l3,-3.570,2026-07-09T14:07:01.843Z
sensor.elmatare_active_power_l3,-3.576,2026-07-09T14:07:11.855Z
sensor.elmatare_active_power_l3,-3.575,2026-07-09T14:07:21.911Z
sensor.elmatare_active_power_l3,-3.570,2026-07-09T14:07:31.843Z
sensor.elmatare_active_power_l3,-3.577,2026-07-09T14:08:11.852Z
sensor.elmatare_active_power_l3,-3.580,2026-07-09T14:08:21.844Z
sensor.elmatare_active_power_l3,-3.576,2026-07-09T14:08:31.843Z
sensor.elmatare_active_power_l3,-3.574,2026-07-09T14:08:41.858Z
sensor.elmatare_active_power_l3,-3.568,2026-07-09T14:08:51.851Z
sensor.elmatare_active_power_l3,-3.572,2026-07-09T14:09:11.845Z
sensor.elmatare_active_power_l3,-3.571,2026-07-09T14:09:21.835Z
sensor.elmatare_active_power_l3,-3.574,2026-07-09T14:09:31.840Z
sensor.elmatare_active_power_l3,-3.572,2026-07-09T14:09:41.861Z
sensor.elmatare_active_power_l3,-3.565,2026-07-09T14:09:51.845Z
sensor.elmatare_active_power_l3,-3.566,2026-07-09T14:10:01.920Z
sensor.elmatare_active_power_l3,-3.563,2026-07-09T14:10:11.858Z
sensor.elmatare_active_power_l3,-3.566,2026-07-09T14:10:21.834Z
sensor.elmatare_active_power_l3,-3.565,2026-07-09T14:10:31.846Z
sensor.elmatare_active_power_l3,-3.570,2026-07-09T14:10:41.856Z
sensor.elmatare_active_power_l3,-3.563,2026-07-09T14:10:51.846Z
sensor.elmatare_active_power_l3,-3.562,2026-07-09T14:11:01.858Z
sensor.elmatare_active_power_l3,-3.566,2026-07-09T14:11:11.843Z
sensor.elmatare_active_power_l3,-3.564,2026-07-09T14:11:31.828Z
sensor.elmatare_active_power_l3,-3.562,2026-07-09T14:11:41.845Z
sensor.elmatare_active_power_l3,-3.566,2026-07-09T14:11:51.852Z
sensor.elmatare_active_power_l3,-3.561,2026-07-09T14:12:01.829Z
sensor.elmatare_active_power_l3,-3.558,2026-07-09T14:12:11.904Z
sensor.elmatare_active_power_l3,-3.554,2026-07-09T14:12:31.836Z
sensor.elmatare_active_power_l3,-3.544,2026-07-09T14:12:41.863Z
sensor.elmatare_active_power_l3,-3.538,2026-07-09T14:13:01.883Z
sensor.elmatare_active_power_l3,-3.539,2026-07-09T14:13:11.855Z
sensor.elmatare_active_power_l3,-3.542,2026-07-09T14:13:51.850Z
sensor.elmatare_active_power_l3,-3.537,2026-07-09T14:14:01.837Z
sensor.elmatare_active_power_l3,-3.536,2026-07-09T14:14:11.859Z
sensor.elmatare_active_power_l3,-3.537,2026-07-09T14:14:21.845Z
sensor.elmatare_active_power_l3,-3.536,2026-07-09T14:14:51.844Z
